I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4.119999999999997,3.6159999999999997,-5.216000000000001,-3.567999999999998,1.6079999999999997,1.2000000000000028,11.552,-1.216000000000001,-1.1039999999999992,-4.063999999999993,-5.159999999999997,-3.7439999999999998
1.1199999999999974,0.6159999999999997,-4.216000000000001,-0.5679999999999978,0.6079999999999997,-0.7999999999999972,8.552,-2.216000000000001,-2.103999999999999,-5.063999999999993,-5.159999999999997,-3.7439999999999998
-0.8800000000000026,-2.3840000000000003,-3.216000000000001,1.4320000000000022,-0.39200000000000035,-2.799999999999997,4.552,-3.216000000000001,-2.103999999999999,-6.063999999999993,-6.159999999999997,-4.744
-3.8800000000000026,-5.384,-2.216000000000001,4.432000000000002,-1.3920000000000003,-3.799999999999997,1.5519999999999996,-4.216000000000001,-3.103999999999999,-8.063999999999993,-7.159999999999997,-4.744
-5.880000000000003,-8.384,-1.216000000000001,6.432000000000002,-2.3920000000000003,-5.799999999999997,-1.4480000000000004,-5.216000000000001,-4.103999999999999,-9.063999999999993,-7.159999999999997,-5.744
-8.880000000000003,-11.384,-0.21600000000000108,9.432000000000002,-3.3920000000000003,-7.799999999999997,-5.448,-6.216000000000001,-5.103999999999999,-10.063999999999993,-8.159999999999997,-5.744
-10.880000000000003,-14.384,0.7839999999999989,11.432000000000002,-5.392,-9.799999999999997,-8.448,-8.216000000000001,-6.103999999999999,-11.063999999999993,-9.159999999999997,-6.744
-12.880000000000003,-16.384,0.7839999999999989,13.432000000000002,-5.392,-10.799999999999997,-10.448,-8.216000000000001,-6.103999999999999,-12.063999999999993,-9.159999999999997,-6.744
-10.880000000000003,-15.384,0.7839999999999989,12.432000000000002,-4.392,-9.799999999999997,-8.448,-7.216000000000001,-5.103999999999999,-11.063999999999993,-8.159999999999997,-6.744
-9.880000000000003,-13.384,-0.21600000000000108,11.432000000000002,-3.3920000000000003,-8.799999999999997,-6.448,-6.216000000000001,-3.103999999999999,-11.063999999999993,-8.159999999999997,-6.744
-7.880000000000003,-12.384,-0.21600000000000108,9.432000000000002,-1.3920000000000003,-7.799999999999997,-3.4480000000000004,-5.216000000000001,-2.103999999999999,-10.063999999999993,-7.159999999999997,-6.744
-5.880000000000003,-11.384,-1.216000000000001,8.432000000000002,-0.39200000000000035,-6.799999999999997,-1.4480000000000004,-4.216000000000001,-0.1039999999999992,-9.063999999999993,-6.159999999999997,-6.744
-4.880000000000003,-9.384,-1.216000000000001,7.432000000000002,0.6079999999999997,-5.799999999999997,0.5519999999999996,-3.216000000000001,1.8960000000000008,-8.063999999999993,-5.159999999999997,-6.744
-2.8800000000000026,-8.384,-2.216000000000001,6.432000000000002,1.6079999999999997,-4.799999999999997,3.5519999999999996,-1.216000000000001,2.896000000000001,-7.063999999999993,-4.159999999999997,-6.744
-1.8800000000000026,-7.384,-3.216000000000001,5.432000000000002,2.6079999999999997,-4.799999999999997,4.552,-1.216000000000001,3.896000000000001,-6.063999999999993,-3.1599999999999966,-5.744
-1.8800000000000026,-9.384,-4.216000000000001,6.432000000000002,2.6079999999999997,-5.799999999999997,2.5519999999999996,-2.216000000000001,2.896000000000001,-5.063999999999993,-2.1599999999999966,-4.744
-2.8800000000000026,-10.384,-5.216000000000001,7.432000000000002,2.6079999999999997,-7.799999999999997,0.5519999999999996,-3.216000000000001,2.896000000000001,-4.063999999999993,-1.1599999999999966,-3.7439999999999998
-2.8800000000000026,-12.384,-7.216000000000001,8.432000000000002,2.6079999999999997,-8.799999999999997,-0.4480000000000004,-5.216000000000001,1.8960000000000008,-3.063999999999993,-0.1599999999999966,-1.7439999999999998
-3.8800000000000026,-14.384,-8.216000000000001,9.432000000000002,2.6079999999999997,-10.799999999999997,-2.4480000000000004,-6.216000000000001,0.8960000000000008,-2.063999999999993,0.8400000000000034,-0.7439999999999998
-3.8800000000000026,-15.384,-9.216000000000001,10.432000000000002,2.6079999999999997,-12.799999999999997,-4.448,-7.216000000000001,-0.1039999999999992,-1.063999999999993,1.8400000000000034,0.2560000000000002
-4.880000000000003,-17.384,-10.216000000000001,12.432000000000002,2.6079999999999997,-13.799999999999997,-6.448,-8.216000000000001,-1.1039999999999992,0.936000000000007,2.8400000000000034,1.2560000000000002
-5.880000000000003,-18.384,-11.216000000000001,12.432000000000002,2.6079999999999997,-14.799999999999997,-7.448,-9.216000000000001,-2.103999999999999,0.936000000000007,2.8400000000000034,2.2560000000000002
-6.880000000000003,-18.384,-10.216000000000001,12.432000000000002,1.6079999999999997,-14.799999999999997,-6.448,-9.216000000000001,-3.103999999999999,-0.06399999999999295,0.8400000000000034,1.2560000000000002
-7.880000000000003,-17.384,-9.216000000000001,12.432000000000002,0.6079999999999997,-13.799999999999997,-4.448,-9.216000000000001,-3.103999999999999,-1.063999999999993,-0.1599999999999966,0.2560000000000002
-8.880000000000003,-16.384,-8.216000000000001,11.432000000000002,-0.39200000000000035,-12.799999999999997,-3.4480000000000004,-9.216000000000001,-4.103999999999999,-3.063999999999993,-2.1599999999999966,-0.7439999999999998
-9.880000000000003,-16.384,-7.216000000000001,11.432000000000002,-1.3920000000000003,-12.799999999999997,-1.4480000000000004,-8.216000000000001,-5.103999999999999,-4.063999999999993,-4.159999999999997,-1.7439999999999998
-10.880000000000003,-15.384,-6.216000000000001,10.432000000000002,-2.3920000000000003,-11.799999999999997,0.5519999999999996,-8.216000000000001,-6.103999999999999,-5.063999999999993,-5.159999999999997,-2.7439999999999998
-12.880000000000003,-14.384,-5.216000000000001,10.432000000000002,-3.3920000000000003,-10.799999999999997,1.5519999999999996,-8.216000000000001,-7.103999999999999,-6.063999999999993,-7.159999999999997,-4.744
-12.880000000000003,-14.384,-5.216000000000001,9.432000000000002,-3.3920000000000003,-10.799999999999997,2.5519999999999996,-7.216000000000001,-7.103999999999999,-7.063999999999993,-8.159999999999997,-4.744
-10.880000000000003,-14.384,-6.216000000000001,9.432000000000002,-1.3920000000000003,-10.799999999999997,2.5519999999999996,-6.216000000000001,-6.103999999999999,-6.063999999999993,-8.159999999999997,-4.744
-9.880000000000003,-14.384,-8.216000000000001,9.432000000000002,-0.39200000000000035,-11.799999999999997,1.5519999999999996,-5.216000000000001,-4.103999999999999,-5.063999999999993,-8.159999999999997,-4.744
-7.880000000000003,-14.384,-9.216000000000001,9.432000000000002,1.6079999999999997,-12.799999999999997,0.5519999999999996,-4.216000000000001,-3.103999999999999,-3.063999999999993,-7.159999999999997,-4.744
-5.880000000000003,-15.384,-11.216000000000001,8.432000000000002,3.6079999999999997,-12.799999999999997,0.5519999999999996,-3.216000000000001,-2.103999999999999,-2.063999999999993,-7.159999999999997,-3.7439999999999998
-4.880000000000003,-15.384,-13.216000000000001,8.432000000000002,4.608,-13.799999999999997,-0.4480000000000004,-2.216000000000001,-0.1039999999999992,-1.063999999999993,-6.159999999999997,-3.7439999999999998
-2.8800000000000026,-15.384,-14.216000000000001,8.432000000000002,6.608,-14.799999999999997,-1.4480000000000004,-0.21600000000000108,0.8960000000000008,-0.06399999999999295,-6.159999999999997,-3.7439999999999998
-1.8800000000000026,-16.384,-15.216000000000001,8.432000000000002,7.608,-15.799999999999997,-1.4480000000000004,-0.21600000000000108,1.8960000000000008,0.936000000000007,-5.159999999999997,-2.7439999999999998
-2.8800000000000026,-17.384,-15.216000000000001,9.432000000000002,7.608,-15.799999999999997,0.5519999999999996,-1.216000000000001,0.8960000000000008,-0.06399999999999295,-5.159999999999997,-2.7439999999999998
-4.880000000000003,-18.384,-15.216000000000001,11.432000000000002,7.608,-16.799999999999997,3.5519999999999996,-2.216000000000001,-1.1039999999999992,-2.063999999999993,-4.159999999999997,-2.7439999999999998
-5.880000000000003,-20.384,-15.216000000000001,12.432000000000002,7.608,-16.799999999999997,5.552,-3.216000000000001,-2.103999999999999,-3.063999999999993,-4.159999999999997,-2.7439999999999998
-7.880000000000003,-21.384,-15.216000000000001,13.432000000000002,7.608,-17.799999999999997,8.552,-4.216000000000001,-4.103999999999999,-4.063999999999993,-3.1599999999999966,-2.7439999999999998
-9.880000000000003,-22.384,-15.216000000000001,15.432000000000002,7.608,-17.799999999999997,10.552,-5.216000000000001,-6.103999999999999,-6.063999999999993,-3.1599999999999966,-2.7439999999999998
-10.880000000000003,-23.384,-15.216000000000001,16.432000000000002,7.608,-18.799999999999997,12.552,-7.216000000000001,-7.103999999999999,-7.063999999999993,-2.1599999999999966,-2.7439999999999998
-11.880000000000003,-24.384,-14.216000000000001,17.432000000000002,6.608,-18.799999999999997,15.552,-7.216000000000001,-8.104,-8.063999999999993,-1.1599999999999966,-1.7439999999999998
-11.880000000000003,-20.384,-11.216000000000001,15.432000000000002,4.608,-15.799999999999997,16.552,-4.216000000000001,-6.103999999999999,-6.063999999999993,0.8400000000000034,-0.7439999999999998
-10.880000000000003,-16.384,-7.216000000000001,13.432000000000002,2.6079999999999997,-11.799999999999997,18.552,-1.216000000000001,-4.103999999999999,-4.063999999999993,2.8400000000000034,0.2560000000000002
-10.880000000000003,-12.384,-4.216000000000001,10.432000000000002,0.6079999999999997,-8.799999999999997,19.552,1.783999999999999,-3.103999999999999,-3.063999999999993,4.840000000000003,1.2560000000000002
-9.880000000000003,-8.384,-1.216000000000001,8.432000000000002,-1.3920000000000003,-4.799999999999997,20.552,4.783999999999999,-1.1039999999999992,-1.063999999999993,6.840000000000003,2.2560000000000002
-9.880000000000003,-5.384,1.783999999999999,6.432000000000002,-3.3920000000000003,-1.7999999999999972,22.552,7.783999999999999,0.8960000000000008,0.936000000000007,9.840000000000003,3.2560000000000002
-8.880000000000003,-1.3840000000000003,5.783999999999999,3.432000000000002,-5.392,2.200000000000003,23.552,10.783999999999999,2.896000000000001,2.936000000000007,11.840000000000003,4.256
-7.880000000000003,2.6159999999999997,8.783999999999999,1.4320000000000022,-6.392,5.200000000000003,25.552,13.783999999999999,4.896000000000001,4.936000000000007,13.840000000000003,5.256
-7.880000000000003,8.616,13.783999999999999,-1.5679999999999978,-8.392,11.200000000000003,31.552,17.784,7.896000000000001,6.936000000000007,14.840000000000003,6.256
-7.880000000000003,13.616,18.784,-3.567999999999998,-10.392,17.200000000000003,37.552,20.784,10.896,9.936000000000007,15.840000000000003,7.256
-7.880000000000003,19.616,23.784,-6.567999999999998,-11.392,22.200000000000003,43.552,24.784,13.896,11.936000000000007,16.840000000000003,8.256
-6.880000000000003,24.616,28.784,-9.567999999999998,-13.392,28.200000000000003,48.552,27.784,17.896,14.936000000000007,17.840000000000003,9.256
-6.880000000000003,30.616,33.784,-12.567999999999998,-15.392,33.2,54.552,31.784,20.896,16.936000000000007,18.840000000000003,10.256
-6.880000000000003,35.616,37.784,-14.567999999999998,-17.392,39.2,60.552,34.784,23.896,18.936000000000007,19.840000000000003,11.256
-5.880000000000003,40.616,42.784,-17.567999999999998,-19.392,44.2,66.55199999999999,38.784,26.896,21.936000000000007,20.840000000000003,12.256
-2.8800000000000026,44.616,44.784,-20.567999999999998,-20.392,46.2,72.55199999999999,40.784,29.896,24.936000000000007,22.840000000000003,14.256
-0.8800000000000026,47.616,46.784,-24.567999999999998,-21.392,48.2,78.55199999999999,43.784,33.896,26.936000000000007,25.840000000000003,16.256
2.1199999999999974,51.616,48.784,-27.567999999999998,-22.392,51.2,83.55199999999999,46.784,36.896,29.936000000000007,27.840000000000003,18.256
5.119999999999997,54.616,50.784,-30.567999999999998,-23.392,53.2,89.55199999999999,48.784,39.896,32.93600000000001,30.840000000000003,20.256
7.119999999999997,58.616,52.784,-33.568,-24.392,55.2,94.55199999999999,51.784,42.896,34.93600000000001,32.84,22.256
10.119999999999997,61.616,54.784,-37.568,-25.392,58.2,100.55199999999999,53.784,46.896,37.93600000000001,34.84,24.256
13.119999999999997,65.616,55.784,-40.568,-25.392,60.2,103.55199999999999,55.784,49.896,40.93600000000001,37.84,26.256
16.119999999999997,68.616,55.784,-43.568,-22.392,61.2,92.55199999999999,51.784,50.896,42.93600000000001,38.84,29.256
20.119999999999997,71.616,54.784,-47.568,-19.392,62.2,81.55199999999999,47.784,51.896,43.93600000000001,40.84,33.256
23.119999999999997,74.616,53.784,-50.568,-16.392,64.2,70.55199999999999,43.784,53.896,45.93600000000001,42.84,36.256
27.119999999999997,77.616,52.784,-53.568,-13.392,65.2,59.552,39.784,54.896,47.93600000000001,44.84,40.256
30.119999999999997,80.616,51.784,-56.568,-10.392,66.2,48.552,36.784,55.896,49.93600000000001,45.84,43.256
34.12,83.616,50.784,-60.568,-7.392,67.2,38.552,32.784,56.896,51.93600000000001,47.84,47.256
37.12,85.616,49.784,-62.568,-5.392,68.2,27.552,28.784,57.896,52.93600000000001,48.84,49.256
39.12,83.616,45.784,-62.568,-2.3920000000000003,65.2,16.552,22.784,52.896,50.93600000000001,48.84,48.256
41.12,81.616,41.784,-62.568,0.6079999999999997,62.2,5.552,17.784,48.896,48.93600000000001,47.84,46.256
44.12,79.616,37.784,-61.568,3.6079999999999997,59.2,-5.448,11.783999999999999,44.896,46.93600000000001,47.84,45.256
46.12,77.616,33.784,-61.568,5.608,57.2,-16.448,6.783999999999999,39.896,44.93600000000001,46.84,44.256
48.12,75.616,30.784,-60.568,8.608,54.2,-27.448,1.783999999999999,35.896,41.93600000000001,46.84,42.256
51.12,73.616,26.784,-60.568,11.608,51.2,-38.448,-4.216000000000001,30.896,39.93600000000001,45.84,41.256
52.12,70.616,21.784,-59.568,14.608,47.2,-47.448,-8.216000000000001,26.896,37.93600000000001,44.84,39.256
50.12,61.616,14.783999999999999,-54.568,17.608,39.2,-41.448,-5.216000000000001,26.896,37.93600000000001,43.84,38.256
47.12,52.616,7.783999999999999,-48.568,20.608,32.2,-35.448,-2.216000000000001,25.896,36.93600000000001,41.84,36.256
45.12,44.616,0.7839999999999989,-43.568,22.608,24.200000000000003,-29.448,-0.21600000000000108,25.896,35.93600000000001,40.84,35.256
42.12,35.616,-6.216000000000001,-38.568,25.608,16.200000000000003,-23.448,2.783999999999999,24.896,34.93600000000001,38.84,34.256
40.12,26.616,-13.216000000000001,-33.568,28.608,8.200000000000003,-17.448,5.783999999999999,24.896,33.93600000000001,36.84,32.256
38.12,17.616,-20.216,-28.567999999999998,31.608,0.20000000000000284,-11.448,8.783999999999999,23.896,32.93600000000001,35.84,31.256
34.12,8.616,-25.216,-22.567999999999998,33.608,-6.799999999999997,-6.448,10.783999999999999,22.896,31.936000000000007,33.84,29.256
25.119999999999997,1.6159999999999997,-23.216,-13.567999999999998,27.608,-9.799999999999997,-3.4480000000000004,8.783999999999999,18.896,25.936000000000007,27.840000000000003,24.256
16.119999999999997,-5.384,-22.216,-5.567999999999998,21.608,-12.799999999999997,-0.4480000000000004,5.783999999999999,14.896,20.936000000000007,21.840000000000003,18.256
7.119999999999997,-13.384,-20.216,3.432000000000002,15.608,-15.799999999999997,2.5519999999999996,3.783999999999999,9.896,15.936000000000007,15.840000000000003,13.256
-1.8800000000000026,-20.384,-18.216,12.432000000000002,9.608,-19.799999999999997,5.552,0.7839999999999989,5.896000000000001,10.936000000000007,9.840000000000003,8.256
-11.880000000000003,-28.384,-16.216,20.432000000000002,3.6079999999999997,-22.799999999999997,8.552,-1.216000000000001,1.8960000000000008,4.936000000000007,3.8400000000000034,3.2560000000000002
-20.880000000000003,-35.384,-14.216000000000001,29.432000000000002,-1.3920000000000003,-25.799999999999997,11.552,-3.216000000000001,-2.103999999999999,-0.06399999999999295,-2.1599999999999966,-1.7439999999999998
-27.880000000000003,-42.384,-13.216000000000001,36.432,-5.392,-28.799999999999997,13.552,-6.216000000000001,-6.103999999999999,-5.063999999999993,-8.159999999999997,-6.744
-25.880000000000003,-43.384,-18.216,35.432,-3.3920000000000003,-30.799999999999997,7.552,-11.216000000000001,-9.104,-7.063999999999993,-9.159999999999997,-9.744
-22.880000000000003,-44.384,-23.216,34.432,-0.39200000000000035,-32.8,2.5519999999999996,-15.216000000000001,-13.104,-9.063999999999993,-11.159999999999997,-11.744
-20.880000000000003,-46.384,-27.216,32.432,2.6079999999999997,-35.8,-2.4480000000000004,-20.216,-16.104,-12.063999999999993,-13.159999999999997,-14.744
-17.880000000000003,-47.384,-32.216,31.432000000000002,6.608,-37.8,-7.448,-24.216,-20.104,-14.063999999999993,-15.159999999999997,-17.744
-15.880000000000003,-48.384,-37.216,30.432000000000002,9.608,-39.8,-13.448,-29.216,-23.104,-16.063999999999993,-16.159999999999997,-19.744
-13.880000000000003,-49.384,-41.216,29.432000000000002,12.608,-42.8,-18.448,-34.216,-27.104,-19.063999999999993,-18.159999999999997,-22.744
-11.880000000000003,-51.384,-44.216,28.432000000000002,14.608,-44.8,-22.448,-38.216,-30.104,-21.063999999999993,-20.159999999999997,-24.744
-12.880000000000003,-52.384,-43.216,30.432000000000002,13.608,-44.8,-20.448,-39.216,-31.104,-22.063999999999993,-20.159999999999997,-24.744
-14.880000000000003,-54.384,-42.216,31.432000000000002,12.608,-45.8,-17.448,-40.216,-33.104,-23.063999999999993,-20.159999999999997,-23.744
-15.880000000000003,-55.384,-41.216,33.432,10.608,-46.8,-15.448,-42.216,-34.104,-24.063999999999993,-20.159999999999997,-23.744
-17.880000000000003,-56.384,-39.216,35.432,9.608,-46.8,-12.448,-43.216,-35.104,-25.063999999999993,-20.159999999999997,-22.744
-19.880000000000003,-58.384,-37.216,37.432,8.608,-47.8,-10.448,-44.216,-37.104,-26.063999999999993,-20.159999999999997,-22.744
-20.880000000000003,-59.384,-36.216,39.432,7.608,-48.8,-8.448,-45.216,-38.104,-27.063999999999993,-20.159999999999997,-21.744
-22.880000000000003,-61.384,-35.216,41.432,5.608,-49.8,-5.448,-46.216,-39.104,-27.063999999999993,-21.159999999999997,-20.744
-22.880000000000003,-62.384,-36.216,42.432,5.608,-50.8,-3.4480000000000004,-45.216,-38.104,-27.063999999999993,-21.159999999999997,-20.744
-23.880000000000003,-63.384,-38.216,43.432,5.608,-51.8,-1.4480000000000004,-44.216,-37.104,-27.063999999999993,-21.159999999999997,-19.744
-24.880000000000003,-64.384,-39.216,44.432,5.608,-52.8,1.5519999999999996,-43.216,-36.104,-27.063999999999993,-22.159999999999997,-18.744
-24.880000000000003,-65.384,-41.216,45.432,5.608,-53.8,3.5519999999999996,-42.216,-35.104,-27.063999999999993,-22.159999999999997,-18.744
-25.880000000000003,-66.384,-43.216,46.432,5.608,-54.8,5.552,-41.216,-34.104,-27.063999999999993,-23.159999999999997,-17.744
-26.880000000000003,-68.384,-43.216,47.432,5.608,-56.8,8.552,-40.216,-33.104,-27.063999999999993,-23.159999999999997,-16.744
-26.880000000000003,-68.384,-44.216,47.432,6.608,-56.8,9.552,-40.216,-33.104,-26.063999999999993,-24.159999999999997,-16.744
-24.880000000000003,-65.384,-43.216,44.432,7.608,-54.8,5.552,-40.216,-33.104,-26.063999999999993,-24.159999999999997,-16.744
-21.880000000000003,-62.384,-43.216,42.432,8.608,-52.8,1.5519999999999996,-40.216,-33.104,-26.063999999999993,-25.159999999999997,-17.744
-19.880000000000003,-59.384,-42.216,39.432,9.608,-50.8,-2.4480000000000004,-41.216,-33.104,-25.063999999999993,-25.159999999999997,-17.744
-16.880000000000003,-56.384,-41.216,36.432,10.608,-48.8,-7.448,-41.216,-33.104,-25.063999999999993,-26.159999999999997,-18.744
-14.880000000000003,-53.384,-40.216,34.432,11.608,-46.8,-11.448,-42.216,-33.104,-24.063999999999993,-26.159999999999997,-18.744
-12.880000000000003,-50.384,-38.216,31.432000000000002,12.608,-44.8,-15.448,-42.216,-33.104,-24.063999999999993,-27.159999999999997,-19.744
-10.880000000000003,-48.384,-37.216,29.432000000000002,12.608,-42.8,-18.448,-42.216,-33.104,-24.063999999999993,-27.159999999999997,-20.744
-11.880000000000003,-48.384,-36.216,30.432000000000002,11.608,-42.8,-16.448,-40.216,-32.104,-24.063999999999993,-27.159999999999997,-21.744
-13.880000000000003,-49.384,-35.216,31.432000000000002,10.608,-42.8,-13.448,-37.216,-31.104,-25.063999999999993,-27.159999999999997,-22.744
-14.880000000000003,-50.384,-34.216,32.432,9.608,-41.8,-11.448,-35.216,-30.104,-26.063999999999993,-26.159999999999997,-23.744
-15.880000000000003,-50.384,-33.216,33.432,8.608,-41.8,-8.448,-32.216,-29.104,-27.063999999999993,-26.159999999999997,-24.744
-17.880000000000003,-51.384,-32.216,34.432,7.608,-40.8,-6.448,-30.216,-28.104,-28.063999999999993,-25.159999999999997,-25.744
-18.880000000000003,-52.384,-30.216,36.432,5.608,-40.8,-4.448,-28.216,-27.104,-29.063999999999993,-25.159999999999997,-26.744
-20.880000000000003,-55.384,-31.216,38.432,5.608,-41.8,1.5519999999999996,-20.216,-28.104,-32.06399999999999,-27.159999999999997,-29.744
-25.880000000000003,-71.384,-43.216,49.432,8.608,-55.8,30.552,19.784,-42.104,-54.06399999999999,-48.16,-46.744
-31.880000000000003,-88.384,-53.216,59.432,12.608,-69.8,57.552,59.784,-55.104,-75.064,-69.16,-64.744
-36.88,-103.384,-65.21600000000001,70.432,15.608,-83.8,86.55199999999999,100.78399999999999,-68.104,-96.064,-89.16,-82.744
-41.88,-119.384,-77.21600000000001,80.432,19.608,-97.8,114.55199999999999,140.784,-81.104,-117.064,-109.16,-98.744
-47.88,-136.38400000000001,-89.21600000000001,90.432,22.608,-111.8,143.552,180.784,-95.104,-138.064,-130.16,-116.744
-52.88,-152.38400000000001,-100.21600000000001,101.432,26.608,-125.8,172.552,220.784,-108.104,-160.064,-150.16,-133.744
-52.88,-158.38400000000001,-106.21600000000001,104.432,28.608,-131.8,197.552,266.784,-103.104,-167.064,-161.16,-143.744
-22.880000000000003,-90.384,-67.21600000000001,56.432,22.608,-77.8,202.552,351.784,24.896,-79.064,-103.16,-97.744
7.119999999999997,-21.384,-30.216,6.432000000000002,16.608,-24.799999999999997,207.552,436.784,152.89600000000002,9.936000000000007,-44.16,-53.744
38.12,47.616,8.783999999999999,-43.568,10.608,29.200000000000003,213.552,521.784,280.896,97.936,14.840000000000003,-8.744
68.12,116.616,46.784,-92.568,4.608,83.2,218.552,606.784,408.896,186.936,72.84,36.256
98.12,185.61599999999999,85.78399999999999,-142.56799999999998,-1.3920000000000003,137.2,223.552,691.784,536.896,275.93600000000004,131.84,82.256
129.12,253.61599999999999,123.78399999999999,-191.56799999999998,-5.392,190.2,228.552,775.784,664.896,364.93600000000004,190.84,127.256
165.12,329.616,163.784,-247.56799999999998,-8.392,249.2,218.552,839.784,796.896,464.93600000000004,261.84000000000003,179.256
241.12,455.616,218.784,-347.568,8.608,338.2,105.55199999999999,759.784,963.896,644.936,417.84000000000003,283.256
317.12,580.616,272.784,-446.568,27.608,427.2,-5.448,679.784,1129.896,824.936,573.84,386.256
393.12,706.616,327.784,-546.568,45.608,516.2,-118.44800000000001,599.784,1296.896,1003.936,729.84,489.256
468.12,831.616,381.784,-645.568,64.608,605.2,-231.448,519.784,1462.896,1183.936,884.84,592.256
544.12,957.616,435.784,-745.568,82.608,694.2,-344.448,439.784,1628.896,1363.936,1040.84,695.256
620.12,1082.616,490.784,-844.568,100.608,782.2,-457.448,359.784,1795.896,1543.936,1196.84,798.256
681.12,1184.616,534.784,-925.568,115.608,855.2,-570.448,253.784,1911.896,1687.936,1326.84,892.256
638.12,1120.616,508.784,-872.568,100.608,810.2,-686.448,-33.216,1673.896,1579.936,1277.84,925.256
595.12,1055.616,482.784,-819.568,85.608,766.2,-803.448,-319.216,1434.896,1471.936,1227.84,957.256
552.12,990.616,456.784,-766.568,70.608,721.2,-919.448,-606.216,1196.896,1363.936,1178.84,990.256
509.12,926.616,430.784,-714.568,55.608,677.2,-1036.448,-894.216,958.896,1255.936,1128.84,1022.256
466.12,861.616,404.784,-661.568,40.608,632.2,-1152.448,-1181.216,719.896,1147.936,1079.84,1055.256
422.12,796.616,377.784,-608.568,25.608,588.2,-1269.448,-1468.216,481.896,1039.936,1029.84,1087.256
379.12,726.616,346.784,-552.568,13.608,537.2,-1359.448,-1706.216,258.896,928.936,972.84,1100.256
337.12,613.616,277.784,-475.568,27.608,446.2,-1254.448,-1588.216,147.89600000000002,790.936,858.84,974.256
294.12,500.616,207.784,-397.568,41.608,355.2,-1150.448,-1471.216,35.896,653.936,744.84,848.256
252.12,387.616,137.784,-320.568,55.608,264.2,-1046.448,-1353.216,-75.104,515.936,631.84,722.256
209.12,274.616,68.78399999999999,-243.56799999999998,69.608,173.2,-941.448,-1235.216,-186.10399999999998,378.93600000000004,517.84,597.256
167.12,161.61599999999999,-1.216000000000001,-165.56799999999998,82.608,81.2,-837.448,-1117.216,-298.104,240.936,403.84000000000003,471.256
124.12,48.616,-69.21600000000001,-88.568,96.608,-9.799999999999997,-733.448,-999.216,-409.104,103.936,290.84000000000003,345.256
85.12,-50.384,-129.216,-19.567999999999998,107.608,-87.8,-632.448,-883.216,-501.104,-17.063999999999993,187.84,231.256
76.12,-43.384,-114.21600000000001,-18.567999999999998,95.608,-76.8,-562.448,-778.216,-442.104,-14.063999999999993,167.84,208.256
67.12,-36.384,-99.21600000000001,-17.567999999999998,83.608,-66.8,-492.448,-672.216,-383.104,-11.063999999999993,148.84,185.256
58.12,-29.384,-84.21600000000001,-15.567999999999998,72.608,-56.8,-421.448,-567.216,-324.104,-8.063999999999993,128.84,162.256
48.12,-22.384,-69.21600000000001,-14.567999999999998,60.608,-45.8,-351.448,-461.216,-265.104,-5.063999999999993,108.84,139.256
39.12,-15.384,-54.216,-13.567999999999998,48.608,-34.8,-281.448,-355.216,-206.10399999999998,-1.063999999999993,89.84,117.256
30.119999999999997,-9.384,-40.216,-12.567999999999998,36.608,-23.799999999999997,-211.448,-250.216,-148.10399999999998,1.936000000000007,69.84,94.256
22.119999999999997,-2.3840000000000003,-26.216,-11.567999999999998,25.608,-13.799999999999997,-146.448,-153.216,-95.104,4.936000000000007,51.84,73.256
22.119999999999997,2.6159999999999997,-22.216,-13.567999999999998,23.608,-8.799999999999997,-128.448,-124.21600000000001,-79.104,8.936000000000007,49.84,68.256
23.119999999999997,7.616,-17.216,-16.567999999999998,20.608,-4.799999999999997,-110.44800000000001,-95.21600000000001,-62.104,11.936000000000007,47.84,63.256
24.119999999999997,12.616,-13.216000000000001,-19.567999999999998,17.608,0.20000000000000284,-91.44800000000001,-65.21600000000001,-46.104,15.936000000000007,44.84,57.256
25.119999999999997,16.616,-8.216000000000001,-21.567999999999998,15.608,4.200000000000003,-73.44800000000001,-37.216,-30.104,19.936000000000007,42.84,52.256
26.119999999999997,21.616,-4.216000000000001,-24.567999999999998,12.608,9.200000000000003,-54.448,-8.216000000000001,-14.104,22.936000000000007,40.84,47.256
27.119999999999997,26.616,0.7839999999999989,-26.567999999999998,10.608,13.200000000000003,-36.448,20.784,1.8960000000000008,26.936000000000007,38.84,42.256
27.119999999999997,30.616,3.783999999999999,-28.567999999999998,8.608,17.200000000000003,-19.448,47.784,16.896,30.936000000000007,35.84,37.256
26.119999999999997,28.616,2.783999999999999,-26.567999999999998,8.608,16.200000000000003,-14.448,55.784,20.896,31.936000000000007,34.84,36.256
24.119999999999997,25.616,1.783999999999999,-25.567999999999998,8.608,14.200000000000003,-10.448,62.784,24.896,33.93600000000001,33.84,35.256
23.119999999999997,23.616,0.7839999999999989,-23.567999999999998,9.608,12.200000000000003,-5.448,69.78399999999999,28.896,35.93600000000001,31.840000000000003,33.256
22.119999999999997,21.616,-0.21600000000000108,-21.567999999999998,9.608,10.200000000000003,-0.4480000000000004,76.78399999999999,33.896,37.93600000000001,30.840000000000003,32.256
20.119999999999997,18.616,-1.216000000000001,-19.567999999999998,10.608,9.200000000000003,4.552,84.78399999999999,37.896,38.93600000000001,29.840000000000003,31.256
19.119999999999997,16.616,-2.216000000000001,-17.567999999999998,10.608,7.200000000000003,8.552,91.78399999999999,41.896,40.93600000000001,28.840000000000003,30.256
